dash_day_activities_diversity0,dash_night_activities_diversity0,dash_knowledge_activities_diversity0,dash_hab_net_density0,dash_public_spaces_proximity0,dash_educational_equipment_proximity0,dash_cultural_equipment_proximity0,dash_health_equipment_proximity0,dash_public_transport_coverage0
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
0.4880303030303029,0.04875757575757576,0.07351515151515152,0.00301600336414954,0.0,0.2021379980563654,0.3323615160349854,0.00194363459669582,0.0087463556851312
